E_x	E_y	E_z
2.007636	2.889789	0.747015
2.002522	2.913367	0.735542
1.909677	2.799908	0.672514
1.811772	2.761220	0.663656
2.098124	2.637779	0.522964
2.047519	2.687221	0.625382
2.059755	2.540572	0.591915
2.055172	2.660699	0.616373
2.083225	2.666720	0.555005
2.168263	2.479929	0.686470
2.154788	2.454215	0.544358
2.184259	2.486691	0.610794
2.192192	2.473970	0.607160
2.177022	2.191094	0.506736
2.259841	2.286474	0.637833
2.164782	2.154838	0.447480
2.163502	2.086023	0.565074
2.337742	2.006781	0.480519
2.161250	2.038469	0.491788
2.433127	1.997522	0.541149
2.272737	1.799215	0.460522
2.285288	1.803783	0.499039
2.370023	1.840235	0.552159
2.495293	1.616923	0.605163
2.340770	1.653903	0.564328
2.362209	1.626797	0.604657
2.269434	1.472293	0.631278
2.339311	1.530450	0.665037
2.331423	1.482704	0.630751
2.484557	1.394080	0.689754
2.314136	1.356142	0.743375
2.357429	1.337219	0.745256
2.306316	1.364332	0.946585
2.288444	1.328954	0.822583
2.396533	1.319692	0.862111
2.334334	1.205824	0.817444
2.319633	1.116105	0.858892
2.398170	1.197051	0.999384
2.412370	1.156862	0.977260
2.265283	1.093011	0.919667
2.335772	1.156828	1.159101
2.328957	1.077022	1.113014
2.215659	1.217306	1.042695
2.141134	1.064057	1.052182
2.137686	1.082019	1.200712
2.315240	1.029949	1.259101
2.123814	1.164058	1.067493
2.177406	0.999293	1.241544
2.135303	1.179166	1.188448
2.134662	1.212683	1.252407
2.120899	1.197981	1.331318
2.037847	1.246404	1.357096
1.994033	1.165714	1.355766
2.089572	1.311775	1.378640
2.258768	2.323042	0.459354
2.193985	2.379589	0.469822
2.259916	2.407526	0.590412
2.063913	2.353200	0.572860
2.084171	2.387038	0.687468
2.050256	2.387130	0.654957
2.134874	2.402744	0.625031
1.892320	2.469574	0.706273
2.023185	2.361089	0.769571
1.836049	2.510232	0.906083
1.924308	2.410973	0.849491
1.879961	2.378638	0.935724
1.940187	2.502487	0.890740
1.745593	2.477369	1.211465
1.881645	2.586066	1.073568
1.813316	2.450672	1.227999
1.760532	2.526609	1.280058
1.626301	2.443191	1.314547
1.623728	2.581152	1.423375
1.547721	2.521053	1.448985
1.625416	2.472969	1.302756
1.510736	2.461601	1.433796
1.533117	2.527374	1.392872
1.500718	2.339663	1.504910
1.574973	2.372406	1.566404
1.423840	2.522940	1.576023
1.485006	2.449242	1.695455
1.467891	2.371312	1.632541
1.403599	2.414529	1.620445
1.372225	2.393804	1.680276
1.496826	2.322722	1.548970
1.386130	2.205421	1.747343
1.286631	2.225517	1.704742
1.529090	2.190213	1.745651
1.460274	2.351929	1.812859
1.504650	2.274423	1.670606
1.457739	2.241382	1.693253
1.397728	2.084909	1.823557
1.448712	2.087917	1.667022
1.463751	2.035792	1.775862
1.400119	2.057770	1.716103
1.411250	1.910767	1.649146
1.510567	1.985233	1.743087
1.572121	1.885210	1.784748
1.540712	1.942035	1.672733
1.628590	1.858743	1.691486
1.628013	1.902903	1.574816
1.525469	1.736547	1.688077
1.677640	1.784905	1.498129
1.726420	1.670635	1.478388
1.724711	1.751090	1.550189
1.832706	1.570101	1.470981
1.809747	1.547044	1.433461
1.841659	1.674434	1.397397
1.855740	1.681079	1.182176
1.929031	1.456544	1.236415
2.010391	1.472020	1.152884
2.186971	1.446176	1.337240
2.032672	1.491118	1.208889
2.182910	1.428773	1.080369
2.182926	1.522530	1.153063
2.194309	1.624759	1.035310
2.207949	1.503540	0.962639
2.289787	1.489554	0.983955
2.330974	1.498402	0.914290
2.217271	1.421632	0.892230
2.431547	1.316180	0.739391
2.356968	1.396738	0.674174
2.419807	1.584422	0.538422
2.398846	1.505851	0.705516
2.461353	1.610625	0.606780
2.559843	1.439558	0.568165
2.392657	1.567177	0.515744
2.530668	1.489701	0.531634
2.551830	1.454157	0.382331
2.536029	1.595673	0.559448
2.574758	1.641047	0.268245
2.714705	1.631935	0.357426
2.560811	1.526159	0.274059
2.723567	1.559289	0.237221
2.532403	1.569342	0.293941
2.669167	1.640531	0.172593
2.609452	1.710511	0.336514
2.551172	1.724708	0.238785
2.587276	1.745332	0.200113
2.434826	1.763832	0.290117
2.628066	1.803145	0.331776
2.550566	1.771032	0.111308
2.630284	1.876806	0.148183
2.353494	1.908896	0.276659
2.452533	1.893623	0.215199
2.577986	1.902294	0.221368
2.553489	2.077955	0.298966
2.390121	2.077139	0.264106
2.348605	2.027505	0.384964
2.381171	2.165319	0.361958
2.389859	2.155277	0.341500
2.265297	2.100281	0.323019
2.267374	2.117219	0.335434
2.340092	2.284421	0.439411
1.780018	1.531446	1.516235
1.713289	1.586117	1.495931
1.838107	1.623735	1.711747
1.592301	1.693244	1.741415
1.687436	1.683242	1.588381
1.642240	1.689312	1.691359
1.586127	1.814929	1.575984
1.623014	1.864566	1.573999
1.685742	1.906350	1.591814
1.719808	1.917766	1.677693
1.764387	1.941247	1.623884
1.580752	1.929459	1.539027
1.526562	1.984147	1.573988
1.591917	2.155085	1.525897
1.772448	2.188040	1.558792
1.668399	2.218389	1.532451
1.694521	2.256323	1.428599
1.692263	2.234781	1.326054
1.767738	2.468382	1.274809
1.620961	2.456335	1.347988
1.733494	2.478493	1.252178
1.720414	2.469109	1.167017
1.733427	2.580156	1.166583
1.736536	2.538002	1.129761
1.792266	2.504561	1.209918
1.805910	2.516138	1.195736
1.789969	2.560643	1.109368
1.833774	2.507961	0.945136
1.837738	2.502302	0.949037
1.849524	2.596246	0.921282
1.859758	2.613640	0.928676
1.944127	2.696406	0.804106
1.958326	2.715343	0.634201
1.963332	2.678715	0.710690
2.059402	2.735998	0.702015
2.011737	2.787280	0.596102
1.992548	2.752407	0.649949
2.042331	2.941051	0.507355
2.117632	2.830035	0.600129
2.018661	2.857437	0.368157
2.039226	2.808817	0.476064
2.232879	2.593007	0.393680
2.095488	2.720305	0.435807
2.120254	2.775363	0.543542
2.146995	2.517740	0.248093
2.216343	2.669708	0.396875
2.212602	2.532210	0.425968
2.362430	2.395939	0.358235
2.181484	2.417810	0.269064
2.299406	2.525225	0.455700
2.287168	2.326251	0.323314
2.196956	2.329029	0.382370
2.328712	2.423337	0.312330
2.385387	2.306468	0.425869
2.362581	2.278794	0.363648
2.344673	2.369686	0.374400
2.353778	2.186745	0.430074
2.413454	2.137923	0.293556
2.297723	2.097840	0.497287
2.350147	2.019835	0.282384
2.484479	2.059553	0.494817
2.443650	1.956936	0.464413
2.482233	1.935297	0.527268
2.433451	1.922902	0.500807
2.361707	1.886362	0.597808
2.446489	1.823421	0.615394
2.318581	1.693430	0.661966
2.300745	1.691450	0.741212
2.425727	1.672859	0.651400
2.313961	1.673931	0.708013
2.269072	1.660245	0.762675
2.254125	1.566924	0.861211
2.207122	1.479799	0.810036
2.300760	1.508097	0.828034
2.137948	1.506117	0.826782
2.252303	1.389169	0.964703
2.336932	1.599694	0.871946
2.267150	1.335389	1.114999
2.244641	1.430752	1.099592
2.084921	1.375227	1.128564
2.112284	1.253364	1.236202
2.227735	1.185719	1.247738
2.056780	1.154533	1.251725
1.999109	1.138417	1.220604
1.961149	1.203409	1.217255
1.985081	1.196591	1.381054
2.035656	1.270790	1.369991
1.947919	1.192707	1.359880
1.996962	1.130717	1.446311
1.896743	1.317805	1.375178
1.899077	1.311697	1.366947
1.795110	1.295068	1.574058
1.867416	1.362776	1.478083
1.713206	1.348604	1.488122
1.746771	1.436360	1.613457
1.749126	1.340811	1.662382
1.788540	1.331239	1.483784
1.895598	1.362139	1.680970
1.850574	1.498588	1.605300
1.614186	1.415274	1.684905
1.920948	2.874860	0.617408
1.963965	2.853225	0.713029
2.062317	2.933005	0.480099
2.121406	2.892243	0.406555
2.101772	2.795671	0.375050
2.092850	2.861086	0.476367
2.096426	2.779050	0.626155
2.036992	2.849263	0.420732
2.082167	2.756958	0.295858
2.121569	2.730799	0.267161
2.223518	2.632811	0.260265
2.123070	2.836225	0.208978
2.254551	2.581880	0.321851
2.283984	2.642520	0.290460
2.152738	2.607804	0.378995
2.248063	2.552265	0.302850
2.221183	2.475302	0.376608
2.319040	2.467165	0.284698
2.425932	2.355545	0.339534
2.218598	2.317395	0.397705
2.383614	2.398453	0.408725
2.354808	2.196077	0.334536
2.413077	2.248196	0.320329
2.399439	2.172249	0.336919
2.389250	1.990862	0.259941
2.338812	2.034741	0.457438
2.566544	1.989584	0.503183
2.383007	1.873993	0.589983
2.375727	1.877026	0.503520
2.227787	1.762670	0.603393
2.306829	1.769844	0.598318
2.366176	1.623408	0.665309
2.278167	1.531225	0.674958
2.432505	1.488552	0.734060
2.366864	1.723417	0.727004
2.248174	1.418189	0.889332
2.217856	1.434664	0.705732
2.335409	1.508260	0.949071
2.133828	1.428188	0.801883
2.242672	1.361780	0.992586
2.261549	1.312176	0.864252
2.243826	1.289246	0.985804
2.067407	1.369465	1.187698
2.218734	1.178283	0.948043
2.203145	1.234653	1.149633
2.209575	1.252090	1.231140
2.106760	1.176920	1.308251
2.018317	1.192982	1.226498
2.161033	1.192258	1.281022
2.044755	1.083042	1.481205
2.138190	1.197455	1.519419
2.005556	1.204105	1.527177
1.971461	1.157214	1.536246
1.998213	1.103676	1.331232
1.914597	1.014902	1.447946
1.840517	1.144692	1.608730
1.962620	1.243937	1.617357
1.913172	1.040158	1.591110
1.708945	1.290356	1.451412
1.810493	1.321014	1.540163
1.877210	1.348589	1.665644
1.839271	1.317089	1.658998
1.770373	1.379166	1.605116
1.660054	1.393417	1.631397
1.682608	1.523500	1.575492
1.710674	1.590163	1.731534
1.801547	1.503472	1.719443
1.618557	1.574005	1.641601
1.644261	1.616106	1.610203
1.604197	1.757456	1.622889
1.684709	1.756726	1.627481
1.669617	1.773784	1.714050
1.714126	1.851135	1.555988
1.643953	1.934749	1.681486
1.547078	2.006970	1.630676
1.537154	1.998132	1.441316
1.680963	2.039026	1.484278
1.619275	2.173833	1.482111
1.670263	2.185303	1.476893
1.637533	2.353553	1.308622
1.533354	2.142172	1.210922
1.720261	2.369885	1.421657
1.598830	2.433829	1.298185
1.700174	2.472706	1.198867
1.892582	2.571826	1.176347
1.628806	2.509592	1.189660
1.803770	2.470703	1.156460
1.623523	2.631007	1.085499
1.898854	2.519844	1.154494
1.642212	2.571208	0.883845
1.806098	2.614975	0.866392
1.820708	2.766308	0.928526
1.812296	2.896066	0.894795
1.904558	2.793035	0.760305
1.905669	2.753398	0.795243
1.908175	2.674012	0.641573
1.974784	2.783573	0.677238
1.940737	2.814809	0.717070
1.946390	2.865612	0.596666
1.986913	2.937155	0.571692
1.724489	1.628076	1.699605
1.744968	1.690975	1.553930
1.846441	1.757739	1.558035
1.721882	1.838854	1.475158
1.600905	1.827683	1.576193
1.858577	1.871663	1.454571
1.783851	1.917825	1.452575
1.745167	2.071697	1.428943
1.820025	2.038655	1.478531
1.804206	2.130593	1.235038
1.770222	2.178165	1.189878
1.766064	2.214009	1.208990
1.667124	2.272245	1.131514
1.809908	2.414844	1.268119
1.875259	2.298068	1.042199
1.882691	2.478775	1.095794
1.844959	2.465361	1.106730
1.871521	2.464486	1.039586
1.770309	2.324543	0.940593
1.966688	2.661295	0.739615
1.910248	2.650417	0.752068
2.037190	2.631112	0.771974
2.037737	2.773694	0.798265
2.007569	2.809762	0.690796
2.028546	2.777989	0.525101
2.071408	2.920130	0.602617
1.976044	2.738910	0.552808
1.933249	2.763360	0.509297
1.994248	2.916703	0.465355
2.022935	2.775120	0.381889
2.023850	2.819639	0.391963
2.015300	2.904134	0.407807
2.055258	2.949508	0.263266
2.049212	2.906603	0.395043
2.212550	3.029832	0.296062
2.152209	2.821600	0.213785
2.192539	2.827388	0.386544
2.078636	2.905017	0.207827
2.138942	2.888439	0.224593
2.173145	2.763144	0.404106
2.176017	2.800654	0.252969
2.248540	2.720206	0.253882
2.270151	2.668023	0.354417
2.337218	2.741723	0.284662
2.030714	2.688742	0.259676
2.242215	2.472655	0.338512
2.156667	2.579403	0.384622
2.233669	2.614990	0.278780
2.316376	2.377083	0.432849
2.338425	2.459313	0.349322
2.167860	2.342423	0.487898
2.281942	2.201283	0.348473
2.364270	2.299113	0.370765
2.134847	2.159344	0.357111
2.251520	2.332966	0.410869
2.244120	2.189760	0.623390
2.240742	2.022293	0.518826
2.224634	1.993296	0.728302
2.190021	1.902671	0.615554
2.244306	1.917897	0.776556
2.129600	1.812900	0.722212
2.282275	1.733357	0.703639
2.178212	1.724435	0.881229
2.143780	1.591997	0.834744
2.139291	1.519025	1.027809
2.087366	1.541360	1.005552
2.211305	1.564762	1.100098
2.151714	1.357364	1.013962
2.046177	1.447630	1.145476
2.158672	1.424120	1.130815
2.079470	1.308232	1.205216
2.020183	1.361141	1.277312
2.044271	1.178085	1.366567
1.950716	1.241486	1.393334
1.977870	1.203459	1.410895
1.988530	1.156176	1.439807
1.983934	1.138696	1.388835
1.945587	1.136507	1.513475
2.011519	1.149158	1.473412
1.910718	1.068930	1.568711
1.906527	1.131428	1.610391
1.982953	1.100605	1.560447
1.839968	1.128474	1.524821
1.758928	1.088344	1.737744
1.943316	1.079285	1.763845
1.836751	0.992380	1.698780
1.771634	1.191366	1.709746
1.709663	1.028816	1.719519
1.612228	1.124686	1.744937
1.703536	1.263719	1.820523
1.696502	1.195704	1.806442
1.763513	1.145507	1.718787
1.691451	1.368263	1.769740
1.724683	1.333742	1.618028
1.685489	1.480236	1.709109
1.806626	1.424363	1.789786
1.582863	1.438454	1.797910
1.801471	1.599787	1.654664
1.687545	1.473172	1.550883
1.787524	1.640337	1.603592
2.056338	1.093315	1.134021
2.176332	1.110541	1.119329
2.164527	1.062123	1.193196
2.203485	0.973457	1.128690
2.128177	1.047680	1.056190
2.268726	1.030692	0.932410
2.276897	1.153701	1.096106
2.511675	1.225700	0.867730
2.321120	1.115682	0.907258
2.378579	1.320080	0.789044
2.339958	1.288382	0.781045
2.441515	1.271640	0.821472
2.443244	1.296628	0.676611
2.406772	1.301712	0.548023
2.563594	1.322575	0.675543
2.346570	1.244424	0.596358
2.539036	1.228928	0.649071
2.459171	1.414149	0.574307
2.512109	1.425997	0.569289
2.321711	1.496267	0.503004
2.471554	1.445541	0.519434
2.403553	1.631689	0.447328
2.496424	1.780083	0.407396
2.522758	1.745108	0.435273
2.588997	1.817520	0.428309
2.585470	1.967673	0.323681
2.543970	1.943761	0.421884
2.496925	2.005300	0.358820
2.459631	2.066283	0.305252
2.406046	2.235851	0.346621
2.364653	2.141794	0.386443
2.333521	2.109781	0.200797
2.238581	2.180966	0.219865
2.450184	2.331236	0.285969
2.214677	2.378940	0.190464
2.270568	2.597917	0.380834
2.256680	2.547061	0.304911
2.185408	2.672141	0.273976
2.190955	2.614722	0.307627
2.237489	2.613830	0.448341
2.203062	2.661089	0.549972
2.078992	2.820236	0.535247
2.230968	2.768984	0.415663
2.222776	2.764644	0.443586
2.021377	2.746755	0.575853
1.958638	2.826154	0.642632
2.019275	2.872803	0.618252
1.941963	2.859707	0.642223
1.946640	2.899399	0.712312
1.816223	2.876727	0.665457
1.806222	3.028002	0.815810
1.738081	2.969971	0.773852
1.738644	2.827649	0.918620
1.659352	2.933321	0.817954
1.792609	2.906508	0.922492
1.700714	2.944892	0.977472
1.680046	2.870220	0.902407
1.575699	2.946227	1.041508
1.587458	2.766558	0.979144
1.563648	2.914728	1.109575
1.627099	2.775616	1.241899
1.552978	2.697870	1.215659
1.700900	2.890736	1.313218
1.538819	2.742475	1.340275
1.533671	2.713043	1.370637
1.502395	2.547880	1.357595
1.577395	2.590149	1.450121
1.489486	2.465637	1.443481
1.429279	2.414039	1.583722
1.471698	2.388308	1.644580
1.563570	2.362678	1.583134
1.486006	2.283638	1.612271
1.482611	2.284949	1.676558
1.580503	2.180602	1.657279
1.434766	2.197319	1.650335
1.556907	2.082251	1.811300
1.471913	2.118025	1.590777
1.590218	2.028761	1.682747
1.529926	1.936638	1.706386
1.717748	1.801401	1.649640
1.622961	1.788932	1.686019
1.701591	1.538699	1.648073
1.511870	1.603621	1.869872
1.710082	1.708998	1.677316
1.746143	1.450921	1.752306
1.653023	1.491024	1.700683
1.764666	1.486568	1.546258
1.775883	1.503706	1.591636
1.895414	1.319942	1.612603
1.941159	1.290494	1.669236
2.004024	1.313284	1.526359
1.828466	1.359973	1.635057
2.026072	1.224310	1.588388
1.944997	1.128301	1.564058
2.102693	1.088986	1.369048
2.014724	1.211602	1.327429
2.060277	1.073435	1.428827
2.014761	1.156980	1.326684
2.035367	1.088876	1.154123
2.094346	1.098097	1.126305
2.605458	1.318446	0.539079
2.558692	1.309850	0.618335
2.469655	1.323497	0.641065
2.503752	1.366173	0.606801
2.396309	1.231413	0.686355
2.305854	1.477102	0.683475
2.377365	1.510810	0.647146
2.368631	1.508951	0.730296
2.241406	1.566174	0.825463
2.288371	1.475837	0.762610
2.243030	1.644112	0.713669
2.171977	1.600281	0.857125
2.082507	1.653661	0.871566
2.067406	1.701952	0.886175
2.146928	1.686388	0.965705
2.013223	1.750790	1.013634
2.055250	1.808300	1.003536
1.892269	1.989236	1.107610
2.013787	1.809320	1.043472
1.903617	1.829323	1.186609
2.001815	2.174106	1.072667
1.866071	2.163903	1.162725
1.779821	1.969711	1.296598
1.786689	2.099490	1.261994
1.766250	2.210717	1.252507
1.844080	2.231183	1.417240
1.733459	2.309684	1.313106
1.734187	2.332819	1.276207
1.560083	2.395722	1.301186
1.600662	2.481551	1.413672
1.525593	2.544617	1.452027
1.632204	2.303640	1.454157
1.596935	2.634160	1.336234
1.604014	2.660859	1.309606
1.531190	2.612579	1.449403
1.442311	2.642793	1.438923
1.448644	2.677697	1.625764
1.493312	2.648352	1.462655
1.367395	2.740566	1.495032
1.521963	2.648991	1.460960
1.461962	2.681613	1.420306
1.563740	2.651209	1.579297
1.489917	2.611840	1.431504
1.405814	2.646600	1.631082
1.417365	2.780613	1.533015
1.458416	2.716390	1.578181
1.385229	2.839452	1.377803
1.516447	2.598342	1.437706
1.477739	2.658146	1.432940
1.381755	2.608712	1.467318
1.505111	2.616353	1.510921
1.430500	2.623706	1.353671
1.589157	2.634499	1.361900
1.427588	2.673285	1.330603
1.599201	2.527337	1.254534
1.729244	2.423208	1.217638
1.755649	2.574739	1.245331
1.767352	2.528559	1.259142
1.721333	2.496305	1.250597
1.900862	2.411305	1.170489
1.676208	2.384825	1.291895
1.876553	2.309172	1.123204
1.740020	2.237084	1.100445
1.835359	2.189996	1.093902
1.901979	2.108268	0.869225
1.901472	2.063298	0.852289
2.065195	2.130938	0.940175
2.002769	2.008222	0.958695
2.043406	1.991669	0.850377
1.997245	1.972727	0.846474
2.092619	1.962039	0.827601
2.177580	1.983512	0.847679
2.266453	1.804427	0.735562
2.277681	1.874128	0.694228
2.307411	1.709472	0.753647
2.291399	1.633758	0.658593
2.487688	1.711210	0.838506
2.245066	1.711942	0.452066
2.381262	1.663999	0.682593
2.347719	1.657155	0.558864
2.420099	1.510983	0.494420
2.573137	1.513182	0.643647
2.554929	1.405057	0.637520
2.533581	1.369761	0.566013
2.436354	1.540712	0.581305
2.522927	1.489822	0.391476
2.485121	1.353200	0.669628
2.471915	1.223782	0.387454
2.628824	1.289573	0.479714
2.624467	1.307271	0.504865
2.611509	1.274557	0.477045
2.591328	1.362493	0.432111
2.346142	1.341700	0.565185
2.584887	1.307060	0.459381
2.602302	1.350004	0.514047
2.744262	1.170689	0.532110
2.459727	1.358779	0.413289
2.435939	1.252970	0.565734
2.477343	1.267036	0.547956
2.487755	1.435762	0.630457
2.514375	1.746276	0.393513
2.497194	1.811334	0.304063
2.441205	1.880398	0.505147
2.466246	1.904238	0.439808
2.479980	1.892835	0.347189
2.356843	2.045124	0.438337
2.305668	2.062913	0.491671
2.383992	2.095858	0.668495
2.414766	2.275654	0.557136
2.386002	2.197523	0.474810
2.162696	2.186500	0.575059
2.190558	2.318169	0.595409
2.143308	2.473494	0.674887
2.167223	2.396362	0.540753
1.926312	2.575507	0.656935
1.980164	2.473277	0.774223
2.041147	2.621657	0.882694
1.893562	2.592988	0.779454
1.908253	2.467945	0.720174
1.880710	2.505743	0.956250
1.826979	2.625707	1.029194
1.702257	2.570912	0.980456
1.803438	2.728198	1.072321
1.754499	2.685770	1.072480
1.605249	2.666196	1.106458
1.719262	2.620776	1.032482
1.637944	2.847056	1.105504
1.715628	2.824943	1.208991
1.550144	2.748290	1.258010
1.511856	2.661301	1.314230
1.623158	2.684522	1.310724
1.581959	2.690962	1.327884
1.455707	2.638280	1.583514
1.480152	2.788139	1.541119
1.465642	2.700160	1.452305
1.345137	2.540189	1.476293
1.422973	2.779872	1.480994
1.592146	2.581121	1.666251
1.477025	2.635460	1.506447
1.477787	2.694141	1.553767
1.406816	2.520371	1.703663
1.496461	2.616974	1.620859
1.437583	2.507668	1.690375
1.420701	2.544080	1.647871
1.265623	2.471471	1.532832
1.519621	2.434971	1.658289
1.507242	2.410442	1.599116
1.539404	2.374601	1.768473
1.412489	2.276204	1.561971
1.437686	2.229695	1.634955
1.618374	2.133190	1.611621
1.569763	2.050261	1.557471
1.660804	2.029009	1.687950
1.647546	1.909115	1.624193
1.667686	2.011798	1.556570
1.585994	2.036022	1.540105
1.619625	1.924606	1.470323
1.645346	1.817817	1.452316
1.679897	1.862761	1.467850
1.875038	1.695290	1.319069
1.825957	1.856643	1.458902
2.090381	1.701554	1.405499
1.722612	1.669252	1.367676
1.889209	1.588865	1.315682
1.942096	1.719434	1.257446
2.004293	1.497756	1.307342
2.040889	1.474298	1.066459
2.081806	1.441349	1.167824
2.010544	1.543494	1.197414
2.241802	1.495724	1.137825
2.083557	1.524034	0.983695
2.183146	1.417350	1.069660
2.279423	1.315423	0.926999
2.458872	1.326244	0.920097
2.246460	1.333992	0.907065
2.328747	1.333476	0.984896
2.313993	1.300082	0.765053
2.407938	1.249050	0.735995
2.302032	1.296707	0.770302
2.575036	1.325134	0.668063
2.355774	1.201733	0.569539
2.619009	1.321169	0.589252
2.424648	1.244448	0.555018
2.611838	1.318268	0.461504
2.700819	1.249596	0.496832
2.638087	1.383515	0.478828
2.457591	1.299756	0.420969
2.558374	1.408993	0.454750
2.560562	1.340703	0.466977
2.662930	1.434479	0.412648
2.574221	1.559963	0.342853
2.675627	1.539209	0.398122
2.654342	1.452464	0.423570
2.589890	1.506308	0.409889
2.570887	1.600117	0.433492
2.496566	1.672407	0.354887
2.480982	1.729861	0.347722
2.402123	1.598316	0.423584
2.404503	1.796675	0.372189
2.449861	1.965699	0.387750
1.655481	2.129662	1.803236
1.542954	2.040091	1.624535
1.419395	2.220771	1.611718
1.263456	2.404750	1.608314
1.435530	2.401175	1.553317
1.552289	2.286474	1.534884
1.585387	2.453160	1.690849
1.477631	2.480711	1.514613
1.453242	2.416217	1.485586
1.472742	2.620875	1.541360
1.425315	2.494642	1.548716
1.499768	2.683021	1.564916
1.400170	2.616039	1.557427
1.513471	2.690365	1.437548
1.548338	2.711902	1.495305
1.460925	2.692991	1.528363
1.492716	2.747802	1.269569
1.401564	2.799465	1.483197
1.471087	2.958987	1.292575
1.444926	2.834506	1.168660
1.489768	2.819632	1.083234
1.689676	2.914388	1.134924
1.616804	2.844782	0.945691
1.847491	2.926889	1.060881
1.507769	2.802159	1.187758
1.793929	2.968582	0.938398
1.824286	2.940022	1.029418
1.775420	2.783812	0.848785
1.735648	2.932046	0.793710
1.793631	2.853906	0.915707
1.891028	2.771271	0.924341
1.787473	2.905432	0.734908
1.921803	2.813623	0.752228
1.995253	2.795986	0.758462
2.014892	2.638657	0.683420
1.973216	2.614208	0.606301
2.064647	2.677232	0.673592
2.184145	2.642179	0.601158
2.128092	2.630467	0.568646
2.151216	2.687985	0.462789
2.298121	2.376554	0.538403
2.329752	2.284700	0.463537
2.307744	2.394531	0.459413
2.295360	2.239945	0.588881
2.277286	2.299659	0.345362
2.173000	2.141766	0.270342
2.452812	2.108748	0.327895
2.316881	2.103852	0.302807
2.495297	2.061599	0.306335
2.507107	1.981532	0.346135
2.354326	1.917672	0.366579
2.582856	1.808988	0.513910
2.541475	1.694343	0.282895
2.621144	1.845232	0.353508
2.538600	1.609333	0.459734
2.463938	1.705946	0.473078
2.550129	1.662511	0.523827
2.572912	1.525794	0.396294
2.501161	1.432380	0.452954
2.546417	1.467279	0.328829
2.551345	1.475126	0.379709
2.556862	1.216352	0.390933
2.611290	1.292428	0.652770
2.576024	1.318350	0.464599
2.505395	1.189445	0.496479
2.572605	1.278111	0.639064
2.447139	1.210124	0.500024
2.592849	1.063286	0.595207
2.484663	1.154666	0.710843
2.373231	1.206528	0.628054
2.323883	1.099214	0.698871
2.503710	1.008177	0.950486
2.464874	1.182115	1.015931
2.366998	1.010122	0.907867
2.290620	1.033195	0.968442
2.280614	1.033937	0.980430
2.314814	1.169715	0.920329
2.219446	1.098646	0.993408
2.200780	1.135196	1.162228
2.182271	1.076402	1.314940
2.204684	1.205757	1.279461
2.126288	1.285970	1.247604
2.073080	1.265598	1.399825
2.151067	1.294027	1.357470
2.054428	1.358114	1.451971
1.949034	1.420559	1.414706
1.980285	1.465593	1.477859
1.965127	1.375552	1.565353
1.913984	1.459422	1.564886
2.021831	1.409722	1.449409
1.995772	1.578840	1.549336
1.753178	1.688743	1.754041
1.680359	1.643735	1.552822
1.754716	1.796976	1.719295
1.727967	1.949729	1.570809
1.579912	1.927425	1.636846
1.512786	1.850701	1.658000
1.542537	1.855993	1.631872
1.487838	2.037689	1.507671
1.552872	2.087018	1.650047
1.787410	2.524058	1.305985
1.643964	2.440610	1.304967
1.568717	2.631834	1.122251
1.493770	2.585526	1.287191
1.531687	2.687403	1.300137
1.503811	2.655080	1.383418
1.625464	2.677810	1.317431
1.504461	2.803401	1.389773
1.545899	2.756730	1.250130
1.418268	2.727757	1.335937
1.584142	2.838716	1.372428
1.580505	2.709205	1.453996
1.420750	2.880236	1.385321
1.321073	2.846143	1.458609
1.429743	2.764472	1.395896
1.314800	2.612707	1.513811
1.394760	2.923770	1.525620
1.573671	2.727258	1.307158
1.376371	2.730826	1.253022
1.426170	2.734386	1.335422
1.389897	2.715151	1.458974
1.409370	2.732852	1.440524
1.490056	2.638407	1.326533
1.626199	2.708189	1.496524
1.507136	2.619560	1.450756
1.392209	2.516666	1.345319
1.514013	2.500272	1.419677
1.574330	2.634419	1.568223
1.495361	2.502573	1.380040
1.612514	2.369755	1.285283
1.656670	2.337990	1.349540
1.646709	2.375645	1.248259
1.704829	2.253608	1.312684
1.822574	2.292625	1.304436
1.813628	2.120056	1.387751
1.704385	2.242663	1.292344
1.747979	2.203008	1.250203
1.990220	2.091986	1.180411
1.843304	1.896559	1.139610
1.895135	1.996684	1.031012
1.932156	1.970060	1.162120
1.845051	1.929927	1.066228
2.005179	1.650209	1.169661
2.066756	1.663984	1.058474
2.113558	1.822721	0.979676
2.122494	1.636089	1.020305
2.096215	1.571865	0.943030
2.095796	1.714994	1.065524
2.185719	1.448466	0.919406
2.214699	1.599990	0.808734
2.321803	1.481832	0.791192
2.327945	1.502687	0.823203
2.344966	1.337121	0.878021
2.442380	1.339976	0.759236
2.495008	1.256472	0.791164
2.370383	1.448219	0.728909
2.528484	1.233895	0.609930
2.436315	1.289683	0.645877
2.528860	1.236162	0.509958
2.529649	1.170657	0.622175
2.618908	1.357820	0.590773
2.557970	1.174572	0.598535
2.479343	1.080957	0.614824
2.554415	1.157427	0.678504
2.505979	1.160621	0.627255
2.426696	1.280261	0.550112
2.618122	1.315889	0.622483
2.482366	1.135630	0.462827
2.623133	1.232598	0.523082
2.525483	1.340070	0.625809
2.561096	1.326164	0.582039
2.541559	1.317104	0.571381
2.564006	1.352644	0.509918
2.533728	1.371829	0.628120
2.470816	1.444507	0.585633
2.515565	1.382214	0.570820
2.487213	1.426739	0.776534
2.463547	1.490873	0.685395
