E_x	E_y	E_z
1.670521	1.711524	1.433805
1.692135	1.720772	1.387662
1.850420	1.632936	1.380566
1.720192	1.719925	1.461390
1.891903	1.614300	1.559037
1.849401	1.778357	1.498364
1.898657	1.818216	1.460140
1.816390	1.819821	1.410161
1.770520	1.799400	1.394867
1.759498	1.660113	1.388210
1.728963	1.610070	1.471007
1.756585	1.683936	1.426110
1.774558	1.776483	1.472444
1.877646	1.825485	1.470405
1.667241	1.703592	1.385299
1.778558	1.670567	1.635502
1.637221	1.758081	1.435717
1.878031	1.791522	1.443636
1.871384	1.670191	1.423274
1.756112	1.762901	1.475773
1.748337	1.947741	1.564478
1.887514	1.788600	1.424321
1.777805	1.775754	1.493487
2.006496	1.921054	1.425906
1.739848	1.720029	1.443410
1.796734	1.811309	1.417158
1.715395	1.705225	1.472428
1.898203	1.787432	1.435283
1.937671	1.841881	1.488171
1.735942	1.623111	1.484408
1.771754	1.953858	1.468507
1.861732	1.759581	1.448892
1.758719	1.784583	1.443268
1.814637	1.781355	1.419117
1.888187	1.677644	1.448890
1.840457	1.788944	1.374783
1.724310	1.753107	1.328589
1.797517	1.882742	1.351852
1.763343	1.683823	1.314756
1.690212	1.725023	1.411773
1.854193	1.714805	1.276197
1.758930	1.861411	1.326587
1.809941	1.830096	1.344683
1.768999	1.777715	1.384226
1.839655	1.952874	1.315300
1.825085	1.911410	1.365731
1.849417	1.858356	1.380335
1.834172	1.818290	1.408650
1.764202	1.816990	1.413688
1.874318	1.828295	1.315107
1.883158	1.909820	1.358561
1.936963	1.763173	1.262636
1.783512	1.757919	1.268012
1.704320	1.886511	1.401771
1.894255	1.977968	1.331712
1.819697	1.878108	1.227776
1.928446	1.835399	1.374468
1.769637	1.749487	1.381735
1.852073	1.854768	1.377165
1.837277	1.803942	1.337167
1.850160	1.742573	1.349626
1.849986	1.950986	1.306731
1.788806	1.809732	1.273659
1.843197	1.890765	1.269537
1.916065	1.939095	1.349213
1.899483	1.897876	1.326908
1.770314	1.935737	1.275483
1.915230	2.019436	1.317436
1.807309	1.949903	1.360929
1.833621	1.946874	1.351587
1.854645	1.974870	1.196738
1.917866	1.780306	1.285929
1.872337	1.943115	1.259498
2.035876	2.085709	1.268881
1.850508	1.877001	1.207806
1.789024	1.961449	1.249785
1.770687	1.936738	1.144935
1.849180	1.903245	1.381360
1.846981	1.981718	1.280015
1.862720	1.911376	1.264742
1.915886	1.942339	1.204671
1.831513	2.033385	1.235987
1.828180	1.906689	1.243628
1.906670	1.949051	1.345920
1.693641	1.970227	1.213534
1.799094	1.871870	1.256616
1.680793	1.950303	1.225155
1.769202	2.009606	1.288283
1.777339	2.007834	1.276419
1.827528	1.779784	1.243633
1.886200	1.878609	1.283124
1.737563	2.064095	1.123874
1.723527	1.938768	1.191046
1.878063	1.814458	1.195535
1.864443	1.870496	1.235200
1.805156	1.955911	1.138001
1.770682	2.009759	1.163983
1.954592	2.046806	1.093120
1.896824	1.899783	1.243403
1.950324	2.060314	1.277658
1.688086	1.886718	1.161495
1.932824	1.973559	1.057427
1.906436	1.892531	1.245874
1.786844	1.948588	1.228318
1.899816	1.960524	1.251634
1.809775	2.004595	1.220913
1.821159	2.070284	1.089728
1.899189	2.088055	1.166313
1.827466	2.030337	1.282671
1.875324	1.985937	1.234975
1.962021	2.028823	1.208384
1.735595	2.027910	1.197264
1.874536	1.873251	1.101761
1.783334	2.108266	1.165959
1.927974	1.968486	1.150210
1.911214	1.992415	1.263771
1.931000	2.043941	1.189333
1.889032	2.152349	1.257185
1.933151	2.094723	1.076465
1.896569	1.961606	1.094707
1.879849	2.024883	1.153043
1.990047	1.987860	1.133858
1.860818	2.150000	1.178367
1.930310	2.259573	1.162449
1.813912	2.025331	1.089419
1.866761	2.102204	0.999807
1.793588	2.144925	1.112087
1.898612	2.159591	1.056749
1.895107	2.109439	1.111958
1.923261	2.060145	1.130783
1.925130	2.151116	1.078233
1.788441	2.083314	1.057436
1.847160	2.129532	1.158727
1.809683	2.065069	0.974964
1.854602	2.128097	1.065904
1.953392	2.178960	1.209635
1.996153	2.166551	1.118426
1.964006	2.073946	1.004686
1.881798	2.187993	0.995929
1.901829	2.142463	1.074821
1.969262	2.190807	1.066578
1.862305	1.987698	1.132168
1.739719	2.202872	1.251858
1.816259	2.107362	1.107116
1.918725	2.124226	1.072352
1.828952	2.087905	1.065931
1.765134	2.217254	1.042510
1.887700	2.165140	0.969411
1.893948	2.268676	1.104623
2.027519	2.222829	1.084022
1.863311	2.107609	1.020629
1.881119	2.228724	1.058322
1.940873	2.217303	0.992656
1.932833	2.184366	1.012827
1.868503	2.161552	0.976019
2.015564	2.136727	1.015397
1.932192	2.098677	1.191005
1.855569	2.128335	1.120157
1.935656	2.219831	1.003319
1.943654	2.230367	1.070435
1.938258	2.202012	0.895787
1.927026	2.326502	0.951726
1.869861	2.103363	1.037402
1.973106	1.944949	1.043477
1.931711	2.247059	0.952482
1.952767	2.255636	1.035408
2.043444	2.349550	1.045448
1.876966	2.086720	1.058078
1.819557	2.192311	0.959704
1.905045	2.172294	0.937429
2.046375	2.276847	0.944642
1.939834	2.147488	0.887695
1.955619	2.256967	1.002353
1.852429	2.225688	0.896753
1.894964	2.145624	1.001859
1.913900	2.290969	0.976948
2.050475	2.022451	0.982160
2.068288	2.282562	1.066620
1.897029	2.248183	0.948866
1.889679	2.123485	0.994208
1.896637	2.301411	0.986062
2.046583	2.317653	0.888174
1.975561	2.189437	0.946736
1.937601	2.232511	0.870547
1.987325	2.311456	0.938095
2.009633	2.276020	0.956361
2.010414	2.327974	0.922883
1.970535	2.315450	1.046754
2.048231	2.296667	0.966694
1.993379	2.304496	0.952746
1.990869	2.279829	0.956316
1.983715	2.257398	0.892107
2.035124	2.261767	0.875148
1.930333	2.240699	0.795349
1.855928	2.233575	0.834667
2.057241	2.299901	0.792129
1.925662	2.340908	0.844621
1.987825	2.151205	0.915039
1.848850	2.304619	0.855740
1.915921	2.302847	0.806057
1.906653	2.323385	0.923131
1.869706	2.279744	1.033277
1.966683	2.355327	0.866934
1.907410	2.261622	0.794502
2.097797	2.304523	0.860362
1.859563	2.389883	0.947762
2.021204	2.218592	0.685205
1.880442	2.331094	0.869522
2.053056	2.401065	0.710054
1.985287	2.398196	0.839939
2.203682	2.197706	0.825722
2.053864	2.355692	0.830572
1.958789	2.213391	0.839033
2.032495	2.294386	0.868387
1.999720	2.406371	0.729323
2.045774	2.329920	0.812828
1.928549	2.325954	0.845663
1.900754	2.379447	0.849020
1.925911	2.317967	0.722551
1.933714	2.350988	0.928380
2.159027	2.315391	0.940200
1.853608	2.360006	0.765011
1.979171	2.324261	0.822686
1.944131	2.375698	0.809390
1.985267	2.274630	0.729901
1.999128	2.225685	0.865880
2.102716	2.399093	0.785591
1.992493	2.430237	0.801831
1.981206	2.466191	0.693993
1.986980	2.379798	0.811887
1.934315	2.431981	0.602054
2.199520	2.366544	0.818415
2.060166	2.395848	0.855716
1.987970	2.315592	0.746203
1.932819	2.546979	0.779039
2.062848	2.387729	0.857934
1.991313	2.339362	0.613568
2.202486	2.345670	0.806722
1.990492	2.524064	0.822785
2.166892	2.398866	0.841974
2.026658	2.466135	0.864069
2.031992	2.413733	0.699415
2.071367	2.445660	0.606032
2.089523	2.486031	0.591083
2.247593	2.344442	0.706833
2.141202	2.234174	0.819537
2.116603	2.441385	0.775015
2.045491	2.393139	0.750237
2.024275	2.311551	0.571507
2.031284	2.210054	0.739785
2.088952	2.345568	0.684478
2.153438	2.320400	0.817371
2.015176	2.394929	0.631962
2.142559	2.482219	0.662018
1.990675	2.264553	0.763472
2.065364	2.281764	0.716395
2.146678	2.469770	0.611662
2.078889	2.528133	0.804280
1.983122	2.331475	0.708788
2.050804	2.375650	0.556281
2.132551	2.354925	0.599577
2.167417	2.386798	0.649832
1.959466	2.486170	0.696160
2.163775	2.461955	0.641523
1.958956	2.459046	0.608877
2.009534	2.500314	0.744912
2.035908	2.604461	0.701096
1.934415	2.417614	0.542224
2.044285	2.422347	0.481285
2.148022	2.548979	0.804633
2.032825	2.429267	0.746857
2.147758	2.420636	0.762651
2.168535	2.525554	0.680886
2.055245	2.398289	0.646286
2.069084	2.512657	0.623132
2.194984	2.503963	0.636929
2.120880	2.609062	0.673161
2.124126	2.536298	0.658699
2.106280	2.368774	0.606246
2.060308	2.381986	0.421180
2.176946	2.477655	0.752106
1.955436	2.495191	0.720306
2.189895	2.349876	0.456763
2.136794	2.546703	0.630064
2.163075	2.591802	0.642615
2.008620	2.560380	0.706620
2.131738	2.475819	0.683044
2.144303	2.501390	0.712517
2.114675	2.416141	0.722903
2.056938	2.566198	0.736689
2.058179	2.389960	0.709218
2.178798	2.512429	0.589126
2.088422	2.507059	0.607945
2.011946	2.479353	0.728202
2.131858	2.548307	0.745244
2.284296	2.457913	0.632944
2.036862	2.484179	0.540040
2.196632	2.377694	0.728485
2.016169	2.524673	0.554479
2.103820	2.532402	0.685133
2.082401	2.428315	0.623511
2.128529	2.514371	0.539614
2.196900	2.333006	0.565600
2.087685	2.459509	0.560921
2.084856	2.447078	0.503573
2.087408	2.494645	0.519804
2.088021	2.612767	0.536128
2.130446	2.601115	0.544130
2.130192	2.518885	0.533790
1.978160	2.573099	0.602712
2.161417	2.416039	0.525852
2.228200	2.512846	0.674855
2.224042	2.405688	0.525051
2.099422	2.366318	0.631321
2.010905	2.494327	0.378422
2.153217	2.588427	0.581272
2.088459	2.557227	0.598691
2.079076	2.611402	0.549411
2.191615	2.544046	0.573726
2.117667	2.517279	0.477175
2.208368	2.597835	0.644823
2.167457	2.457702	0.497145
2.053597	2.334774	0.513845
2.249620	2.580097	0.538381
2.211565	2.486253	0.569950
2.119163	2.540507	0.598186
1.970531	2.529684	0.479113
2.131256	2.422757	0.673105
2.272494	2.548736	0.550277
2.263684	2.579692	0.513397
2.180993	2.429220	0.502522
2.164882	2.525524	0.472821
2.063516	2.490087	0.470266
2.096941	2.437352	0.424779
2.258041	2.681632	0.498704
2.168218	2.472791	0.425402
2.064514	2.451033	0.534216
2.008607	2.588743	0.452682
2.186250	2.371978	0.565949
2.139672	2.543410	0.514784
2.182729	2.509578	0.530995
2.154212	2.531288	0.467327
2.141782	2.358195	0.461530
2.167159	2.497325	0.580557
2.234265	2.597563	0.409370
2.159688	2.508344	0.499272
2.056223	2.551429	0.482496
2.230896	2.528464	0.494666
2.120857	2.523620	0.606553
2.106384	2.461731	0.540106
2.310153	2.594784	0.404544
2.097142	2.448868	0.773042
2.186453	2.609749	0.427719
2.125461	2.498140	0.532015
2.226512	2.630100	0.442389
2.211102	2.590159	0.537936
2.184600	2.552412	0.632529
2.228207	2.469722	0.551762
2.167459	2.484209	0.547194
2.180379	2.619260	0.400385
2.208284	2.397639	0.454784
2.078463	2.500682	0.469013
1.989714	2.408099	0.500304
2.295638	2.569159	0.422303
2.177905	2.525148	0.508625
2.210589	2.413841	0.595241
2.206943	2.435740	0.506037
2.114005	2.421624	0.568510
2.118837	2.612597	0.312592
2.115671	2.452335	0.444090
2.080211	2.554462	0.578223
2.281143	2.513088	0.453822
2.247999	2.595973	0.414925
2.136911	2.473832	0.500338
2.186576	2.571433	0.495161
2.313868	2.524365	0.446545
2.082922	2.518765	0.462473
2.109033	2.520092	0.515309
2.188856	2.556662	0.483658
2.293089	2.444630	0.421694
2.145558	2.503826	0.487591
2.102514	2.397256	0.658134
2.239143	2.501897	0.353303
1.939212	2.542679	0.612239
2.176501	2.535383	0.391913
2.181501	2.464647	0.518556
2.349937	2.422507	0.387638
2.195500	2.449302	0.441422
2.144576	2.402096	0.448586
2.091199	2.564062	0.544922
2.066890	2.533376	0.335233
2.136797	2.535840	0.559606
2.292416	2.495524	0.400395
2.098232	2.539477	0.570104
2.283870	2.526657	0.532832
2.119635	2.644080	0.527899
2.248725	2.473775	0.476425
2.292589	2.414096	0.491812
2.069223	2.459123	0.496194
2.215623	2.541000	0.419898
2.227706	2.481000	0.536418
2.251049	2.443153	0.488457
2.163375	2.416351	0.570557
2.220680	2.517210	0.423170
2.150625	2.456058	0.460740
2.367870	2.444819	0.493026
2.007778	2.466008	0.419610
2.185663	2.529742	0.532210
2.288660	2.656809	0.372634
2.157543	2.489906	0.463607
2.268340	2.499058	0.374118
2.128175	2.445362	0.587707
2.218363	2.465298	0.386770
2.348482	2.480525	0.550501
2.114576	2.622533	0.362470
2.291407	2.491165	0.483499
2.219966	2.604505	0.513060
2.125020	2.397620	0.405143
2.147557	2.608411	0.491129
2.202237	2.501516	0.518888
2.295117	2.586605	0.405486
2.354044	2.531244	0.456002
2.095077	2.514749	0.444987
2.227876	2.366342	0.430372
2.269715	2.318590	0.384165
2.084310	2.483746	0.531475
2.161146	2.471975	0.620518
2.226304	2.445679	0.485757
2.206428	2.496826	0.490857
2.213210	2.499027	0.612513
2.290825	2.639779	0.325215
2.329182	2.373048	0.518766
2.133681	2.405244	0.437863
2.294699	2.486558	0.510474
2.038821	2.443209	0.493714
2.198712	2.438155	0.455790
2.241915	2.450282	0.602563
2.121673	2.450612	0.422936
2.142516	2.486457	0.386331
2.346654	2.451547	0.451369
2.196776	2.471116	0.532076
2.187105	2.472629	0.336342
2.338611	2.343890	0.493616
2.249778	2.546203	0.423310
2.243153	2.423226	0.428543
2.272572	2.309148	0.595539
2.159001	2.488441	0.455075
2.244362	2.526446	0.521190
2.186401	2.495977	0.525007
2.179889	2.509547	0.344931
2.156881	2.434813	0.456044
2.192878	2.476324	0.522341
2.227677	2.298142	0.459185
2.120977	2.459482	0.479069
2.276639	2.529481	0.588797
2.364779	2.333491	0.528827
2.175985	2.527427	0.529483
2.289783	2.388089	0.496582
2.289638	2.418185	0.406547
2.359820	2.271829	0.606110
2.198582	2.365650	0.513417
2.124850	2.439233	0.721585
2.375694	2.295812	0.516510
2.155004	2.447154	0.428116
2.339020	2.425912	0.432894
2.182471	2.348262	0.474124
2.122263	2.344599	0.590457
2.241789	2.243154	0.548524
2.218187	2.357300	0.390930
2.176877	2.346045	0.482168
2.099334	2.390295	0.542087
2.214132	2.463504	0.379874
2.338036	2.444009	0.513515
2.200067	2.359551	0.600578
2.262345	2.366865	0.320026
2.194311	2.310696	0.494316
2.227687	2.456895	0.405787
2.146929	2.431246	0.608957
2.259248	2.372105	0.485313
2.218019	2.449048	0.486645
2.266403	2.365962	0.535901
2.259112	2.374164	0.505359
2.276609	2.319842	0.519512
2.241393	2.278316	0.620478
2.174970	2.343882	0.396359
2.283165	2.481615	0.415152
2.137163	2.338317	0.486671
2.180652	2.202733	0.481875
2.352971	2.308438	0.649743
2.144984	2.387708	0.425933
2.216775	2.355252	0.462563
2.205323	2.230081	0.368236
2.096069	2.319803	0.430301
2.178782	2.336607	0.526085
2.217545	2.229127	0.523596
2.157179	2.254248	0.520835
2.264118	2.231008	0.590568
2.156853	2.303138	0.549883
2.251385	2.323062	0.523804
2.105081	2.306963	0.634351
2.207803	2.253567	0.492017
2.107800	2.264473	0.615874
2.228094	2.161812	0.561620
2.249117	2.316723	0.515283
2.231627	2.415260	0.509105
2.234887	2.203186	0.450869
2.176162	2.343398	0.533376
2.301563	2.305573	0.471835
2.173429	2.341377	0.581001
2.255366	2.374375	0.672355
2.179425	2.384228	0.455141
2.295389	2.256148	0.584782
2.274777	2.223000	0.633067
2.202036	2.295676	0.460245
2.192085	2.320962	0.569396
2.235638	2.381313	0.634588
2.212329	2.206340	0.679586
2.264474	2.244379	0.529382
2.216497	2.222768	0.627417
2.120171	2.266562	0.490907
2.106478	2.268409	0.639138
2.270656	2.165791	0.526853
2.202875	2.286281	0.567108
2.265162	2.302206	0.548018
2.225191	2.298748	0.579512
2.287618	2.291697	0.650391
2.146302	2.235063	0.634938
2.175523	2.182525	0.606740
2.143623	2.327484	0.607890
2.242943	2.135978	0.604737
2.038296	2.255255	0.557753
2.048529	2.194614	0.618788
2.237781	2.131703	0.584155
2.276256	2.163343	0.692477
2.124007	2.196356	0.561137
2.310110	2.214923	0.518166
2.131953	2.281304	0.510998
2.223938	2.172513	0.614413
2.332151	2.206078	0.776167
2.105988	2.198342	0.549444
2.176113	2.200344	0.590632
2.134753	2.157387	0.473545
2.196381	2.159090	0.645811
2.140697	2.276416	0.627738
2.203385	2.394706	0.597590
2.182236	2.127203	0.691365
2.165481	2.165765	0.714029
2.164037	2.283068	0.654051
2.223648	2.256576	0.713343
2.089380	2.355953	0.682250
2.135342	2.142446	0.646334
2.132182	1.978096	0.688741
2.179947	2.247220	0.713939
2.281632	2.213659	0.771473
2.210626	2.147188	0.629925
2.372162	2.088467	0.583892
2.137370	2.176729	0.623492
2.180131	2.215737	0.638982
2.326502	2.066342	0.590055
2.225246	2.032152	0.563141
2.114195	2.204431	0.621875
2.095343	2.108410	0.712970
2.224647	2.005015	0.672805
2.108455	2.037119	0.730078
2.083513	2.215414	0.702865
2.113731	2.264831	0.748235
2.220291	2.177607	0.691721
2.281308	2.102929	0.708767
2.233823	2.118098	0.763151
2.179005	2.149638	0.584354
2.205981	2.220018	0.710194
2.235363	2.208030	0.834463
1.956666	2.086589	0.684549
2.201231	2.016277	0.751899
2.243505	2.107155	0.742223
2.082963	2.146944	0.687992
2.209788	2.039818	0.802410
2.092327	2.105413	0.716707
2.282422	2.116688	0.749010
2.210020	2.114964	0.798819
2.059265	2.066625	0.688909
2.285198	2.173935	0.838519
2.333704	2.166595	0.613590
2.150355	2.165539	0.755740
2.087249	2.069561	0.691481
2.156116	2.058206	0.726880
2.102868	2.036026	0.672765
2.162352	2.044306	0.784468
2.179325	2.021161	0.620425
2.130607	2.084156	0.658927
2.207253	2.019997	0.689139
2.211612	2.023474	0.830603
2.188598	2.042585	0.651174
2.246381	2.091838	0.748603
2.235699	1.970488	0.783681
2.208345	2.034833	0.825703
2.040557	2.160505	0.747501
1.997023	2.139463	0.842955
1.993639	2.023382	0.917476
2.213204	2.037845	0.834227
2.209082	1.933394	0.771539
2.035020	2.030333	0.762094
2.199116	2.089046	0.814077
2.179200	2.012767	0.804321
1.997984	1.999957	0.757575
2.065087	1.924846	0.785167
2.135850	2.047117	0.793175
2.115989	2.142977	0.756078
2.091839	2.060440	0.912091
2.234714	1.918960	0.789873
2.207779	1.914634	0.831487
1.943448	1.966342	0.803314
1.969054	1.946950	0.828230
2.366203	1.886709	0.811686
2.168125	1.843782	0.895586
2.014925	1.994800	0.746278
2.016493	1.899679	0.943938
2.053311	1.968959	0.846798
2.167258	1.837563	0.770558
2.206370	1.852039	0.722443
2.161321	1.946960	0.795750
2.109102	1.942515	0.862681
2.316273	2.027384	0.902578
2.048676	2.002138	0.762213
2.103197	1.913637	0.838475
1.944507	1.850781	0.932020
2.162312	1.907448	0.824357
2.146104	1.844210	0.794256
2.139319	1.887104	0.921621
2.169241	1.974921	0.858249
2.141409	1.859341	0.956066
2.049588	1.918559	0.945449
2.082424	1.979916	0.820449
2.106289	1.937287	0.862628
2.074253	1.935796	0.912875
2.031998	1.928490	0.949512
1.945935	1.862740	0.975174
2.040737	1.833680	0.877701
2.209430	1.906790	0.882890
2.092875	1.862656	0.965701
2.025127	1.886260	1.024855
2.087894	1.938560	0.891996
2.059408	1.940814	1.029686
2.030413	1.989400	0.856880
2.040097	1.900771	0.903978
2.074713	1.882174	0.972752
2.083857	1.895827	0.923045
2.087693	1.813714	0.983653
2.166082	1.794227	0.921322
2.013274	1.951277	0.871449
2.083666	1.793975	0.914207
2.057475	1.844462	1.066893
2.087282	1.818104	0.971987
2.149769	1.874086	0.905416
2.060972	1.829192	0.873080
2.125084	1.794362	1.041613
2.042800	1.886462	1.059869
2.044703	1.747123	0.864252
2.170079	1.836279	1.085944
2.048603	1.662418	0.971630
2.050293	1.801770	0.942393
2.122611	1.737006	0.988443
2.097345	1.843804	1.076089
2.050055	1.922199	0.926084
2.250521	1.940381	1.032259
2.208834	1.829588	1.147586
2.077604	1.624550	1.035002
2.060402	1.731473	1.057598
2.167154	1.670237	0.959879
1.980580	1.764558	1.150785
2.087772	1.795152	0.961694
2.080643	1.771962	1.026216
2.026543	1.865791	1.110689
2.064015	1.875678	1.074292
2.032803	1.801780	0.914026
2.085914	1.722531	1.078959
1.875229	1.822067	1.041151
1.986657	1.738380	1.030756
2.052617	1.646745	1.073898
1.900922	1.722884	0.927246
2.074254	1.719992	0.981566
1.839572	1.788875	1.050113
2.070028	1.642240	1.139441
1.942168	1.623443	1.194567
2.043393	1.647649	1.069809
1.978348	1.868714	1.039420
2.031412	1.717934	1.032090
1.984689	1.696772	1.085001
2.074898	1.773908	0.942418
1.982371	1.777502	1.142789
2.049373	1.688405	0.991966
2.102894	1.711708	1.066706
2.043605	1.689718	1.115076
2.070128	1.733497	1.046838
2.077317	1.787838	1.147849
1.936857	1.610855	1.006866
2.135238	1.785197	1.068450
1.927058	1.744663	0.972183
1.875577	1.718041	1.082045
2.064419	1.766066	1.086253
1.952941	1.749115	0.939008
2.052978	1.892111	1.101229
2.013709	1.645947	1.129304
2.118070	1.616527	1.098190
1.929497	1.708307	1.106898
1.949751	1.660467	1.077269
2.090683	1.625179	1.176501
1.955324	1.807846	1.180619
2.018000	1.665509	1.074025
2.111392	1.658218	1.091902
2.077196	1.743030	1.042757
1.903808	1.580578	1.236299
1.966947	1.655545	1.087046
2.104160	1.576286	1.230862
1.914596	1.749418	1.212817
1.875965	1.647301	1.108151
2.036711	1.650656	1.223591
2.245026	1.651630	1.317850
1.957243	1.666144	1.094433
1.947498	1.655361	1.206247
2.011430	1.635763	1.140374
1.926241	1.606740	1.168559
1.927893	1.455030	1.128004
2.017698	1.409390	1.239425
1.897653	1.612447	1.100435
2.017516	1.574113	1.201404
1.868227	1.765863	1.126774
1.889235	1.599255	1.295794
2.010698	1.582964	1.150330
1.902129	1.587112	1.184843
1.988393	1.666879	1.230774
1.970903	1.637311	1.234619
1.996817	1.644006	1.189340
1.874735	1.635356	1.225998
2.039604	1.584640	1.345177
